answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3449,absa_sentiment_3449,absa_scores_3449,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3476,absa_sentiment_3476,absa_scores_3476,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,neutral,"Nach dem Aus des Rahmenabkommens: Ist der EU-Beitritt wirklich die richtige Schlussfolgerung, um den Bilateralen Weg zu stärken, liebe SP Schweiz? Mach es wie @Mitte_Centre, sei für den bilateralen Weg, sei gegen den EU-Beitritt und sei gegen Isolation.
https://t.co/ibBPhRaTyg?",rahmenabkommens eu beitreten wirklich richtige schlussfolgerung bilateral stärken lieb sp schweiz mach bilateral eu beitreten isolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nach': 0.04, 'dem': 0.04, 'Aus': 0, 'des': 0, 'Rahmenabkommens': 0.035, 'Ist': 0.18, 'der': 0.04, 'EU-Beitritt': 0.05, 'wirklich': 0.07, 'die': 0.04, 'richtige': 0.03, 'Schlussfolgerung': 0.06, 'um': 0, 'den': 0.04, 'Bilateralen': 0.06, 'Weg': 0.03, 'zu': 0.04, 'stärken': 0.12, 'liebe': 0, 'SP': 0.05, 'Schweiz': 0.06, 'Mach': 0, 'es': 0.18, 'wie': 0, 'sei': 0.1, 'für': 0.06, 'bilateralen': 0.06, 'gegen': 0.16, 'und': 0.11, 'Isolation': 0.25}",neutral,"[0.75315255, 0.17293115, 0.07391631]",,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-0.85,neutral,"Der SP Schweiz ist es beim Absturz des Rahmenabkommens nur vordergründig um den Lohnschutz gegangen. Oder wie sollte man die SP-Forderung nach dem EU-Beitritt anders interpretieren? Die SP zeigt damit ihr endgültiges Abdriften in extrem linke Gefilde.
https://t.co/ibBPhRaTyg?",sp schweiz beim absturz rahmenabkommens vordergründig lohnschutz gehen sollen sp forderung eu beitreten interpretieren sp zeigen endgültig abdriften extrem link gefilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.08, 'SP': 0.08, 'Schweiz': 0.03, 'ist': 0.07, 'es': 0.07, 'beim': 0.08, 'Absturz': 0, 'des': 0, 'Rahmenabkommens': 0.03, 'nur': 0.03, 'vordergründig': 0, 'um': 0, 'den': 0.08, 'Lohnschutz': 0.025, 'gegangen': 0, 'Oder': 0.1, 'wie': 0.28, 'sollte': 0.1, 'man': 0, 'die': 0.08, 'SP-Forderung': 0.05, 'nach': 0, 'dem': 0.08, 'EU-Beitritt': 0.03, 'anders': 0, 'interpretieren': 0.05, 'Die': 0.08, 'zeigt': 0, 'damit': 0, 'ihr': 0, 'endgültiges': 0, 'Abdriften': 0, 'in': 0, 'extrem': 0, 'linke': 0.4, 'Gefilde': 0}",negative,"[0.47167107, 0.51087755, 0.01745137]",,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,negative,"Die SP Schweiz will nach dem Aus des institutionellen Rahmenabkommens den EU-Beitritt. Das ist ja eigentlich keine Überraschung. Jetzt müssen nur noch Grüne und GLP zum EU-Beitritt stehen. Dann wäre es wirklich ehrliche Politik. Ich bin gespannt.
https://t.co/ibBPhRaTyg?",sp schweiz institutionell rahmenabkommens eu beitreten ja eigentlich überraschung müssen grüne glp eu beitreten stehen wirklich ehrlich politik spannen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'SP': 0.03, 'Schweiz': 0.03, 'will': 0, 'nach': 0.02, 'dem': 0.03, 'Aus': 0, 'des': 0, 'institutionellen': 0.02, 'Rahmenabkommens': 0.03, 'den': 0.04, 'EU-Beitritt': 0.035, 'Das': 0.04, 'ist': 0, 'ja': 0.03, 'eigentlich': 0, 'keine': 0, 'Überraschung': 0.08, 'Jetzt': 0.05, 'müssen': 0.025, 'nur': 0.04, 'noch': 0, 'Grüne': 0, 'und': 0.03, 'GLP': 0.05, 'zum': 0.03, 'stehen': 0.02, 'Dann': 0.04, 'wäre': 0.04, 'es': 0, 'wirklich': 0.08, 'ehrliche': 0.1, 'Politik': 0, 'Ich': 0.23, 'bin': 0, 'gespannt': 1.0}",neutral,"[0.4990923, 0.051035825, 0.44987193]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Wer den Wohlstand in der Schweiz gewahrt haben möchte, der stimmt gegen die SVP-Begrenzungsinitiative. NEIN zum EU-Beitritt, NEIN zur Abschottung, JA zu einer Weiterführung des bilateralen Wegs mit der EU! @Elisabeth_S_S @CVP_PDC 
https://t.co/kTVc1JkZDy via @AargauerZeitung",wer wohlstand schweiz wahren mögen stimmen svp begrenzungsinitiative nein eu beitreten nein abschottung ja weiterführung bilateral wegs eu via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wer': 0.06, 'den': 0.02, 'Wohlstand': 0.04, 'in': 0.03, 'der': 0.02, 'Schweiz': 0.04, 'gewahrt': 0.05, 'haben': 0.075, 'möchte': 0.05, 'stimmt': 0, 'gegen': 0.24, 'die': 0.02, 'SVP-Begrenzungsinitiative': 0.0925, 'NEIN': 0.3, 'zum': 0.065, 'EU-Beitritt': 0.05, 'zur': 0.065, 'Abschottung': 0.08, 'JA': 0, 'zu': 0.11, 'einer': 0, 'Weiterführung': 0, 'des': 0, 'bilateralen': 0.05, 'Wegs': 0, 'mit': 0.03, 'EU': 0, 'via': 0.09}",positive,"[0.36424053, 0.07567298, 0.56008655]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Nein zur Isolation. Nein zum EU-Beitritt. Ja zu den Bilateralen! https://t.co/aANFFHgZsM,nein isolation nein eu beitreten ja bilateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nein': 0.64, 'zur': 0.7, 'Isolation': 0.1, 'zum': 0.7, 'EU-Beitritt': 0.34, 'Ja': 0, 'zu': 1.0, 'den': 0.4, 'Bilateralen': 0}",positive,"[0.1809625, 0.06937223, 0.7496653]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Mein Smartspider zur Europapolitik - Weder Abschottung noch EU-Beitritt. JA zu einer Stärkung des Bilateralen Wegs! https://t.co/JNsXH1Mo9o,smartspider europapolitik weder abschottung eu beitreten ja stärkung bilateral wegs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mein': 0.12, 'Smartspider': 0.32, 'zur': 0.56, 'Europapolitik': 0.045, 'Weder': 0.2, 'Abschottung': 0.05, 'noch': 0, 'EU-Beitritt': 0.05500000000000001, 'JA': 0, 'zu': 1.0, 'einer': 0, 'Stärkung': 0.38, 'des': 0, 'Bilateralen': 0.12, 'Wegs': 0}",positive,"[0.03854336, 0.020678407, 0.9407782]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,NEIN zum EU-Beitritt! NEIN zu Abschottung und Isolation! JA zur Weiterführung des Bilateralen Wegs! #TeamOrange https://t.co/9pprTDYU7A,nein eu beitreten nein abschottung isolation ja weiterführung bilateral wegs teamorange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'NEIN': 0.09, 'zum': 0.065, 'EU-Beitritt': 0.08, 'zu': 0.05, 'Abschottung': 0.05, 'und': 0.05, 'Isolation': 0.05, 'JA': 0.05, 'zur': 0.065, 'Weiterführung': 0.09, 'des': 0, 'Bilateralen': 0.19, 'Wegs': 0, 'TeamOrange': 0.97}",positive,"[0.061767455, 0.1321634, 0.8060691]",,,,,,,,,,,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.5666666666666667,neutral,"Mit dem NEIN zum Freihandelsabkommen mit Indonesien zeigen die Grünen einmal mehr, wie unwählbar sie eigentlich geworden sind. Das Abkommen achtet das Zusammenspiel von Umwelt, Sozialem und Wirtschaft und ist anzunehmen.
https://t.co/IMy4zHa4e0 via @gruenech",nein freihandelsabkommen indonesien zeigen grün mehr unwählbar eigentlich abkommen achten zusammenspiel umwelt sozial wirtschaft annehmen via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.07, 'dem': 0.07500000000000001, 'NEIN': 0.05, 'zum': 0.07500000000000001, 'Freihandelsabkommen': 0, 'mit': 0.07, 'Indonesien': 0.13, 'zeigen': 0.15, 'die': 0.05, 'Grünen': 0.09, 'einmal': 0.06, 'mehr': 0, 'wie': 0.07, 'unwählbar': 0.1, 'sie': 0, 'eigentlich': 0.08, 'geworden': 0.06, 'sind': 0, 'Das': 0.05, 'Abkommen': 0.41, 'achtet': 0, 'das': 0, 'Zusammenspiel': 0, 'von': 0, 'Umwelt': 0.06, 'Sozialem': 0.07, 'und': 0.08, 'Wirtschaft': 0, 'ist': 0.17, 'anzunehmen': 0.1, 'via': 1.0}",positive,"[0.2635467, 0.2582012, 0.4782521]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"Die SVP- und SP-Parteispitze haben überhaupt keinen Plan, wie die AHV zu reformieren ist. Rotgrün will Nationalbankgelder einsetzen, die SVP will Gelder von der Entwicklungshilfe abzwacken. Das strotzt vor Destruktivität. https://t.co/2zgFjfn46A via @SRF",svp sp parteispitze überhaupt plan ahv reformieren rotgrün nationalbankgelder einsetzen svp gelder entwicklungshilfe abzwacken strotzen destruktivität via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.28, 'SVP-': 0, 'und': 0.09, 'SP-Parteispitze': 0.07, 'haben': 0.09, 'überhaupt': 0, 'keinen': 0, 'Plan': 0.05, 'wie': 0.04, 'die': 0.28, 'AHV': 0.09, 'zu': 0.08, 'reformieren': 0.1, 'ist': 0.3, 'Rotgrün': 0.46, 'will': 0, 'Nationalbankgelder': 0, 'einsetzen': 0, 'SVP': 0, 'Gelder': 0, 'von': 0.07, 'der': 0.28, 'Entwicklungshilfe': 0.14, 'abzwacken': 0, 'Das': 0.28, 'strotzt': 0.14, 'vor': 0, 'Destruktivität': 0.38, 'via': 1.0}",negative,"[0.04092438, 0.83228445, 0.12679125]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Die oberste Aussenpolitikerin - CVP-Nationalrätin Elisabeth Schneider-Schneiter​ - setzt sich für eine Verzahnung von der Entwicklungshilfe mit der Migrationspolitik ein. Entwicklungshilfe soll der der Schweiz zugute kommen müssen. https://t.co/vcwELwNIwf,oberste aussenpolitikerin cvp nationalrätin elisabeth schneider schneiter setzen verzahnung entwicklungshilfe migrationspolitik entwicklungshilfe schweiz zugute kommen müssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.56, 'oberste': 0.11, 'Aussenpolitikerin': 0.14, 'CVP-Nationalrätin': 0.1225, 'Elisabeth': 0.1, 'Schneider-Schneiter\u200b': 0, 'setzt': 0, 'sich': 0, 'für': 0, 'eine': 0, 'Verzahnung': 0, 'von': 0, 'der': 0.56, 'Entwicklungshilfe': 0.16, 'mit': 0.71, 'Migrationspolitik': 0.33, 'ein': 0, 'soll': 0, 'Schweiz': 0.22, 'zugute': 0.12, 'kommen': 0, 'müssen': 0}",positive,"[0.22779669, 0.020683361, 0.75152]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Ich mache mich stark für eine sichere und souveräne Schweiz. Der Grundgedanke der geistigen Landesverteidigung der Willensnation Schweiz soll auch weiterhin hochgehalten werden dürfen. https://t.co/5OYUXjdFb9,stark sicher souveräne schweiz grundgedanke geistig landesverteidigung willensnation schweiz weiterhin hochgehalten dürfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.06, 'mache': 0, 'mich': 0, 'stark': 0, 'für': 0.08, 'eine': 0, 'sichere': 0.17, 'und': 0.09, 'souveräne': 0.11, 'Schweiz': 0.16, 'Der': 0.14, 'Grundgedanke': 0.455, 'der': 0.14, 'geistigen': 1.0, 'Landesverteidigung': 0.9199999999999999, 'Willensnation': 0, 'soll': 0, 'auch': 0, 'weiterhin': 0, 'hochgehalten': 0, 'werden': 0, 'dürfen': 0}",positive,"[0.0050879433, 0.004055102, 0.99085695]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @Zoller_Matthias: Gewusst, dass...

die Landesverteidigung als einziger Bereich des Bundeshaushalts heute weniger Ausgaben generiert als…",gewusst landesverteidigung einzig bereich bundeshaushalts heute wenig ausgaben generieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gewusst': 0.49, 'dass': 0.18, '...': 0, 'die': 0.06, 'Landesverteidigung': 0.69, 'als': 0, 'einziger': 0.68, 'Bereich': 0.28, 'des': 0, 'Bundeshaushalts': 0.18, 'heute': 0, 'weniger': 0, 'Ausgaben': 0.09, 'generiert': 0, '…': 0}",positive,"[0.03353227, 0.0037143829, 0.9627534]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Der Nationalrat stimmt dem Kauf von Kampfjets zu. Für eine zeitgemässe Landesverteidigung ist dies unerlässlich.  https://t.co/tBWjWjTNhF via @AargauerZeitung,nationalrat stimmen kauf kampfjets zeitgemässe landesverteidigung unerlässlich via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.1, 'Nationalrat': 0.255, 'stimmt': 0, 'dem': 0.1, 'Kauf': 0.25, 'von': 0, 'Kampfjets': 0.14, 'zu': 0, 'Für': 0.19, 'eine': 0, 'zeitgemässe': 0.46, 'Landesverteidigung': 0.33499999999999996, 'ist': 0.2, 'dies': 0, 'unerlässlich': 0.52, 'via': 1.0}",positive,"[0.0020460861, 0.0010885461, 0.99686533]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @paganini_nr: Für mich ist klar: Die #Kündigungsinitiative steht für einen Alleingang der Schweiz in Bildung, Wirtschaft &amp; Forschung. Du…",klaren kündigungsinitiative stehen alleingang schweiz bildung wirtschaft amp forschung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.17, 'mich': 0.02, 'ist': 0.02, 'klar': 0.1, 'Die': 0.07, 'Kündigungsinitiative': 0, 'steht': 0.08, 'für': 0.17, 'einen': 0, 'Alleingang': 0.26, 'der': 0.07, 'Schweiz': 0.56, 'in': 0.55, 'Bildung': 1.0, 'Wirtschaft': 0.44, 'amp': 0.12, 'Forschung': 0.52, 'Du': 0, '…': 0}",neutral,"[0.5538177, 0.006292257, 0.4398901]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"RT @JCVPSchweiz: Die #JCVP ist erfreut, dass in der Botschaft Bildung, Forschung &amp; Innovation 2021-2024 insbesondere die Berufsbildung gest…",jcvp erfreuen botschaft bildung forschung amp innovation insbesondere berufsbildung gest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.14, 'JCVP': 0.28, 'ist': 0.35, 'erfreut': 0, 'dass': 0.6, 'in': 0, 'der': 0.14, 'Botschaft': 0, 'Bildung': 0.87, 'Forschung': 0.22, 'amp': 0.06, 'Innovation': 0.08, 'insbesondere': 0, 'die': 0.14, 'Berufsbildung': 0.06, 'gest': 0, '…': 0}",positive,"[0.0005947602, 0.00087993155, 0.9985253]",,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"RT @JCVPSchweiz: Wir freuen uns, dass der Ständerat sich für einen höheren Beitrag für die Forschung und Bildung ausgesprochen hat. Eine st…",freuen ständerat hoch beitrag forschung bildung aussprechen st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.02, 'freuen': 0, 'uns': 0, 'dass': 0.04, 'der': 0.02, 'Ständerat': 0.055, 'sich': 0, 'für': 0, 'einen': 0.13, 'höheren': 0.21, 'Beitrag': 0.3, 'die': 0.02, 'Forschung': 0.54, 'und': 1.0, 'Bildung': 1.0, 'ausgesprochen': 0, 'hat': 0, 'Eine': 0.07, 'st': 0.05, '…': 0}",positive,"[0.06616691, 0.013305028, 0.920528]",,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@andreas_leupi @CoreForce69 @SVPch @e_id_referendum Kernaufgaben des Staates sind auch die soziale Wohlfahrt, das Gesundheitswesen und der Service Public. Aber dfas sieht die SVP wohl anders.",kernaufgaben staates soziale wohlfahrt gesundheitswesen service public dfas sehen svp wohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kernaufgaben': 0.095, 'des': 0, 'Staates': 0.08, 'sind': 0.12, 'auch': 0.16, 'die': 0.23, 'soziale': 0.11, 'Wohlfahrt': 0.1, 'das': 0, 'Gesundheitswesen': 0, 'und': 0.09, 'der': 0.23, 'Service': 0.06, 'Public': 0.05, 'Aber': 0.39, 'dfas': 0, 'sieht': 0.92, 'SVP': 0, 'wohl': 0, 'anders': 0}",positive,"[0.27598977, 0.0072029494, 0.7168073]",,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@andreas_leupi @SVPch @e_id_referendum Jetzt habt ihr endlich mal eine Vorlage, welche den Staat nicht aussen vorlässt und jetzt will die SVP plötzlich den Staat. Aber wehe wenn der Staat situativ in die soziale Wohlfahrt, die Umwelt, dem Gesundheitswesen, dann ist die SVP kategorisch dagegen.",endlich mal vorlage welch staat aussen vorlässt svp plötzlich staat wehe staat situativ soziale wohlfahrt umwelt gesundheitswesen svp kategorisch dagegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Jetzt': 0.01, 'habt': 0.01, 'ihr': 0, 'endlich': 0, 'mal': 0, 'eine': 0, 'Vorlage': 0.03, 'welche': 0, 'den': 0.03, 'Staat': 0.09, 'nicht': 0.01, 'aussen': 0, 'vorlässt': 0, 'und': 0.01, 'jetzt': 0.01, 'will': 0, 'die': 0.03, 'SVP': 0, 'plötzlich': 0.02, 'Aber': 0.05, 'wehe': 0.07, 'wenn': 0.04, 'der': 0.03, 'situativ': 0.12, 'in': 0, 'soziale': 1.0, 'Wohlfahrt': 1.0, 'Umwelt': 0.21, 'dem': 0.03, 'Gesundheitswesen': 0, 'dann': 0.03, 'ist': 0.02, 'kategorisch': 0.06, 'dagegen': 0.15000000000000002}",positive,"[0.20171149, 0.04693851, 0.75135]",,,,,,,positive
100.0,100.0,86.0,0.6999999999999998,neutral,"Die Covid-Zertifikatspflicht soll konsequent umgesetzt werden. Ich erwarte vom Bundesrat, dass die Covid-Zertifikatspflicht auch im Bundeshaus, im öffentlichen Verkehr, im Flugverkehr und an der Grenze durchgesetzt wird. Eine schlichte Freizeit-Massnahme ist nicht konsequent.",covid zertifikatspflicht konsequent umsetzen erwarten bundesrat covid zertifikatspflicht bundeshaus öffentlich verkehr flugverkehr grenze durchsetzen schlicht freizeit massnahme konsequent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Covid-Zertifikatspflicht': 0.0975, 'soll': 0, 'konsequent': 0, 'umgesetzt': 0.04, 'werden': 0, 'Ich': 0.01, 'erwarte': 0.03, 'vom': 0.05, 'Bundesrat': 0.025, 'dass': 0, 'die': 0.05, 'auch': 0, 'im': 0, 'Bundeshaus': 0, 'öffentlichen': 0.05, 'Verkehr': 1.0, 'Flugverkehr': 0.595, 'und': 0.25, 'an': 0, 'der': 0.05, 'Grenze': 0.07, 'durchgesetzt': 0, 'wird': 0, 'Eine': 0, 'schlichte': 0, 'Freizeit-Massnahme': 0.05, 'ist': 0.02, 'nicht': 0.03}",neutral,"[0.95728076, 0.020026417, 0.022692753]",,,,positive
0.0,0.0,14.0,-0.7,neutral,"Verschärfung der Corona-Massnahmen wie folgt: 
- zusätzlich Hygiene-Handschuhpflicht in öffentlichen Räumen/ im öV
- Entlastung des öffentlichen Verkehrs durch die vorübergehende Schliessung von Skigebieten
- Vorübergehende Schliessung der Hotellerie
- Impfpflicht bei Grossevents https://t.co/UVh9HhWdUq",verschärfung corona massnahmen folgen zusätzlich hygiene handschuhpflicht öffentlich räumen öv entlastung öffentlich verkehrs vorübergehend schliessung skigebieten vorübergehend schliessung hotellerie impfpflicht grossevents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Verschärfung': 0.06, 'der': 0.09, 'Corona-Massnahmen': 0.075, 'wie': 0, 'folgt': 0.14, 'zusätzlich': 0, 'Hygiene-Handschuhpflicht': 0.056249999999999994, 'in': 0.02, 'öffentlichen': 0.01, 'Räumen': 0, 'im': 0, 'öV': 0, 'Entlastung': 0, 'des': 0, 'Verkehrs': 0, 'durch': 0.04, 'die': 0.09, 'vorübergehende': 0.17, 'Schliessung': 0.11, 'von': 0, 'Skigebieten': 0.025, 'Vorübergehende': 0.17, 'Hotellerie': 0, 'Impfpflicht': 0.635, 'bei': 0.2, 'Grossevents': 0}",negative,"[0.27557257, 0.6680902, 0.05633714]",,,,negative
100.0,100.0,100.0,1.0,neutral,"Und wer setzt sich wieder für einen gut ausgebauten öffentlichen Verkehr in den Regionen ein - die CVP. Diese blitzt aber vor dem Baselbieter Regierungsrat ab. Dran bleiben. Die Regionen müssen zusammengehalten werden.
https://t.co/jVzdhHJyFa via @bzBasel",wer setzen gut ausgebaut öffentlich verkehr regionen cvp blitzen baselbieter regierungsrat ab dran bleiben regionen müssen zusammenhalten via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.03, 'wer': 0.05, 'setzt': 0, 'sich': 0, 'wieder': 0.1, 'für': 0.03, 'einen': 0, 'gut': 0, 'ausgebauten': 0, 'öffentlichen': 0.03, 'Verkehr': 0, 'in': 0.03, 'den': 0.03, 'Regionen': 0.05, 'ein': 0, 'die': 0.03, 'CVP': 0.08, 'Diese': 1.0, 'blitzt': 1.0, 'aber': 0, 'vor': 0.43, 'dem': 0.03, 'Baselbieter': 0.06, 'Regierungsrat': 0.07, 'ab': 0, 'Dran': 0, 'bleiben': 0, 'Die': 0.03, 'müssen': 0, 'zusammengehalten': 0.045, 'werden': 0, 'via': 0.05}",neutral,"[0.6565764, 0.09587134, 0.24755222]",,,,positive
50.0,75.0,57.0,0.0,neutral,"Die Bahnlinie S28 von Zofingen nach Lenzburg muss wieder in Betrieb genommen werden. Der Bezirk Zofingen darf vom öffentlichen  Verkehr nicht abgekoppelt werden. Mit Ihrer Unterschrift auf dieser Petition können Sie ein Zeichen setzen. Ich zähle auf Sie.

https://t.co/71iXd9bJjg",bahnlinie s28 zofingen lenzburg betrieb nehmen bezirk zofingen dürfen öffentlich verkehr abkoppeln unterschrift petition zeichen setzen zählen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.13, 'Bahnlinie': 0.06, 'S28': 0.04, 'von': 0.03, 'Zofingen': 0.12, 'nach': 0, 'Lenzburg': 0.09, 'muss': 0.02, 'wieder': 0, 'in': 0, 'Betrieb': 0.04, 'genommen': 0, 'werden': 0, 'Der': 0.13, 'Bezirk': 0.1, 'darf': 0.09, 'vom': 0.08, 'öffentlichen': 0.03, 'Verkehr': 0, 'nicht': 0.04, 'abgekoppelt': 0, 'Mit': 0.06, 'Ihrer': 0, 'Unterschrift': 0.13, 'auf': 0.35, 'dieser': 0.08, 'Petition': 0.16, 'können': 0.04, 'Sie': 0, 'ein': 0, 'Zeichen': 0, 'setzen': 0.14, 'Ich': 0.73, 'zähle': 1.0}",neutral,"[0.562245, 0.16685377, 0.2709013]",,,,neutral
100.0,100.0,86.0,0.7,neutral,"Die CVP-Nationalrat Martin Candinas​ macht sich stark für einen öffentlichen Verkehr, der wieder leistungsfähig ist. 
 https://t.co/Qh1jWk3xir",cvp nationalrat martin candinas stark öffentlich verkehr leistungsfähig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.13, 'CVP-Nationalrat': 0, 'Martin': 0.09, 'Candinas\u200b': 0.13, 'macht': 0, 'sich': 0, 'stark': 0, 'für': 0.24, 'einen': 0, 'öffentlichen': 0.29, 'Verkehr': 0, 'der': 0.13, 'wieder': 1.0, 'leistungsfähig': 0, 'ist': 0.38}",positive,"[0.0089022005, 0.0053516403, 0.98574615]",,,,positive
